fileName,Max Dep Ref,GraphBuildTime,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
kevin_presto_000_1_1.pst.17.xls,CALC:C104,183,1,0,1,0
keith_holst_000_1_1.pst.68.xls,Data WEI:B2,1367,2,0,2,0
tracy_geaccone_000_1_1.pst.151.xls,Trackers:D61,514,958,11,947,11
robin_rodrigue_000_1_1.pst.148.xls,Sheet12:R936,689,3,0,2,0
harry_arora_000_1_1.pst.14.xls,Gas Curves:BV2,685,3,0,2,0
vkaminski_001_1_2_1.pst.130.xls,Expiration Dates:F9,250,5,0,3,0
don_baughman_000_1_1.pst.140.xls,Sheet1:C20,291,37,0,21,0
jonathan_mckay_000_1_1.pst.11.xls,TETCO_TRANSCO:Y86,669,270,2,270,2
john_arnold_000_1_2.pst.327.xls,F Trades:I22,871,4,0,4,0
david_delainey_000_1_1_1.pst.3.xls,Income:E4,471,1127,10,1127,11
bill_williams_iii_000_1_1.pst.68.xls,22:H6,1292,38,0,37,0
benjamin_rogers_000_1_1.pst.25.xls,Kevin Forecast:E757,275,1,0,1,0
joe_quenet_000_1_1.pst.17.xls,DATA:F1380,32,2,0,1,0
mike_grigsby_000_1_1_1.pst.261.xls,Months:F4,117,4,0,4,0
chris_dorland_000_1_1_1.pst.47.xls,SWAP MODEL:I2,192,34,0,30,0
benjamin_rogers_000_1_1.pst.42.xls,Kevin Forecast:E757,264,1,0,1,1
tracy_geaccone_000_1_1.pst.417.xls,Detail:T1,612,256,3,231,3
sally_beck_002_1_1_1.pst.5.xls,Calculation:X20,1950,2,0,1,0
jonathan_mckay_000_1_1.pst.26.xls,TETCO_TRANSCO:F38,628,297,2,297,2
benjamin_rogers_001_1_1.pst.155.xls,Maine Thermal:D100,1550,244,2,243,2
don_baughman_000_1_1.pst.186.xls,Sheet1:C20,290,37,0,21,0
tracy_geaccone_000_1_1.pst.264.xls,Trackers:D45,458,745,8,735,8
vkaminski_000_1_1_1.pst.26.xls,Analysis:B4,180,23,1,16,1
jeff_dasovich_000_1_1_1.pst.116.xls,Curves:B10,219,43,0,41,0
don_baughman_000_1_1.pst.100.xls,Sheet1:C20,294,37,1,21,1
don_baughman_000_1_1.pst.194.xls,Sheet1:C20,289,37,1,21,1
louise_kitchen_000_1_1_1_1.pst.254.xls,Cost Cancel Details:C58,1103,565,6,565,6
chris_germany_000_1_2.pst.1111.xls,Chg vs FOM 03-24-00:BT499,983,1,0,1,0
eric_saibi_000_1_1.pst.598.xls,ERCOT MCP BY INTERVAL:L14,224,14,0,7,0
don_baughman_000_1_1.pst.205.xls,Individual trades:C104,381,34,0,16,0
robin_rodrigue_000_1_1.pst.15.xls,Detail:J4400,135,1,0,1,0
daren_farmer_000_1_1.pst.284.xls,Jan 01 trial:AW14,971,62,1,61,1
vkaminski_000_1_1_1.pst.257.xls,T09252000.factors:J880,187,8,0,2,0
andy_zipper_000_1_1.pst.142.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1007,4,1,4,1
mary_fischer_000_1_1.pst.114.xls,Feb 2002:A9,319,44,1,36,1
robin_rodrigue_000_1_1.pst.157.xls,Detail:J4400,139,1,0,1,0
don_baughman_000_1_1.pst.132.xls,Sheet1:C20,244,37,0,21,0
mike_swerzbin_000_1_1.pst.4.xls,GcDDisch_UsgsUsace1029_0901:A25335,235,1,0,1,0
dutch_quigley_000_1_1.pst.200.xls,Position:Z2,823,49,0,26,0
robin_rodrigue_000_1_1.pst.270.xls,Sheet9:R936,803,3,0,2,0
joe_stepenovitch_000_1_1.pst.25.xls,Results:K5551,72,2,0,1,0
vkaminski_000_1_1_1.pst.2.xls,Curves:BR327,658,39,0,28,0
daren_farmer_000_1_1.pst.102.xls,Jan 01 trial:AW14,912,62,1,61,1
elizabeth_sager_000_1_1.pst.103.xls,Top Exposure (2):F500,1016,5,0,3,0
vkaminski_001_1_2_1.pst.131.xls,Expiration Dates:F9,251,5,0,3,0
jane_tholt_000_1_1.pst.19.xls,Assign To West Contracts:CI10,290,94,1,88,1
don_baughman_000_1_1.pst.180.xls,Sheet1:C20,291,37,0,21,0
chris_germany_000_1_2.pst.1062.xls,Sheet2:K231,1569,127,1,126,2
benjamin_rogers_001_1_1.pst.109.xls,Stratus Report:A15,425,129,1,129,1
benjamin_rogers_000_1_1.pst.7.xls,SPREADS:AC12,404,30,0,16,0
andy_zipper_000_1_1.pst.64.xls,DD-ENA:F500,114,4,0,4,0
benjamin_rogers_001_1_1.pst.222.xls,Debt:E160,312,959,12,938,12
benjamin_rogers_000_1_1.pst.11.xls,STRIPS:W25,2408,85,1,85,1
jim_schwieger_000_1_1.pst.100.xls,NYMEX-PR:A1536,120,5,0,5,0
darron_c_giron_002_1_1_1.pst.143.xls,Darron:E5,367,205,2,205,2
matthew_lenhart_001_1_1.pst.158.xls,OP.Power Desk Daily Price:B7,258,3,0,3,0
joe_parks_000_1_1.pst.218.xls,Jan 01 trial:AW14,1889,62,1,61,1
larry_may_000_1_1.pst.302.xls,WEST GAMMA:CY2,1774,47,0,47,0
vkaminski_000_1_1_1.pst.175.xls,NICKEL:B3288,402,7,0,5,0
mike_grigsby_000_1_1_1.pst.133.xls,Months:F4,128,4,0,4,0
andy_zipper_000_1_1.pst.111.xls,Deal Detail:B9,100,1,0,1,0
andy_zipper_000_1_1.pst.82.xls,Sheet1:C16,122,29,0,29,0
chris_germany_000_1_2.pst.1044.xls,Sheet2:K288,1369,127,2,126,2
darrell_schoolcraft_000_1_1_1.pst.700.xls,USGT 500616:G12,155,41,0,41,0
joe_parks_000_1_1.pst.120.xls,Tx Gulf Matrix:A181,235,176,1,88,1
john_arnold_000_1_2.pst.135.xls,Data-Apr-Sep:C6,66,3,0,3,0
benjamin_rogers_001_1_1.pst.115.xls,Stratus Report:A15,441,129,1,129,1
benjamin_rogers_000_1_1.pst.170.xls,Sky River:C60,702,180,2,179,2
vladi_pimenov_000_1_1.pst.60.xls,Raw Data:CU4,956,9,0,4,0
don_baughman_000_1_1.pst.195.xls,Sheet1:C20,288,37,0,21,1
mike_grigsby_000_1_1_1.pst.188.xls,Months:F4,232,4,0,4,0
chris_germany_000_1_2.pst.161.xls,gatherco:J3,237,104,0,104,0
jeff_dasovich_000_1_1_1.pst.115.xls,Curves:B10,201,43,0,42,0
matthew_lenhart_001_1_1.pst.164.xls,OP.Power Desk Daily Price:B7,278,3,0,3,0
tori_kuykendall_000_1_1_1.pst.122.xls,Sheet1:C1,128,19,0,19,0
daren_farmer_000_1_1.pst.110.xls,Jan 01 trial:AW14,706,62,1,61,1
louise_kitchen_000_1_1_1_1.pst.1.xls,Cost Cancel Details:C58,1134,565,6,565,7
andy_zipper_000_1_1.pst.58.xls,DD-ENA:F500,115,4,0,4,0
larry_campbell_000_1_1.pst.381.xls,Sheet1:E671,98,3,0,3,0
tracy_geaccone_000_1_1.pst.152.xls,Trackers:D45,496,745,8,735,9
don_baughman_000_1_1.pst.179.xls,Sheet1:C20,293,37,1,21,1
phillip_allen_000_1_1.pst.134.xls,UCost Final:Q8,258,1541,18,1539,19
chris_germany_000_1_2.pst.1059.xls,Sheet2:K602,1390,127,1,126,1
vkaminski_000_1_1_1.pst.169.xls,MG Credit:H10,931,19,0,2,0
jonathan_mckay_000_1_1.pst.25.xls,TETCO_TRANSCO:F38,630,297,2,297,2
phillip_allen_000_1_1.pst.102.xls,Power Curve:J5,2404,126,1,58,1
richard_ring_000_1_1.pst.95.xls,Commercial Energy Services:K49,657,5,0,5,0
don_baughman_000_1_1.pst.185.xls,Sheet1:C20,293,37,0,21,0
louise_kitchen_000_1_1_1_1.pst.255.xls,Cost Cancel Details:C58,1115,565,6,565,6
peter_keavey_000_1_1.pst.21.xls,Realized Vol:A1422,354,1,0,1,0
benjamin_rogers_000_1_1.pst.191.xls,CCFMODEL:H10,1606,2033,27,2030,28
errol_mclaughlin_jr_000_1_1.pst.136.xls,Gas Swap Model:B10,472,69,0,69,0
kam_keiser_000_1_1.pst.16.xls,LongTerm73:D22,3827,90,1,89,1
kevin_ruscitti_000_1_1.pst.152.xls,03-15-00AM:BT499,1017,1,0,1,0
harry_arora_000_1_1.pst.121.xls,vol data:N28,121,3,0,2,0
chris_germany_000_1_2.pst.1112.xls,April EPA Vols:K336,984,13,0,13,0
mike_grigsby_000_1_1_1.pst.251.xls,Months:F4,118,4,0,4,0
tracy_geaccone_000_1_1.pst.239.xls,Trackers:D45,460,745,8,735,8
frank_ermis_000_1_1.pst.180.xls,Months:F4,271,4,0,4,0
chris_germany_000_1_2.pst.1172.xls,April  12:B2,222,157,2,156,2
gstorey_000_1_1.pst.111.xls,king 80-15-5:E2,240,220,1,220,2
tori_kuykendall_000_1_1_1.pst.12.xls,GDA:K23,2091,35,1,35,1
teb_lokey_000_1_1.pst.20.xls,YR_REV:D140,258,176,2,176,2
richard_ring_000_1_1.pst.176.xls,Commercial Energy Services:K49,581,5,0,5,0
daren_farmer_001_1_1.pst.1195.xls,Dec:B4,287,41,0,41,0
andy_zipper_000_1_1.pst.97.xls,TRANSACTIONSUMMARYREPORT -1:N4780,974,4,0,4,0
jim_schwieger_000_1_1.pst.110.xls,Sheet2:J5,1114,2436,37,2436,39
robin_rodrigue_001_1_1.pst.3.xls,Sheet12:R936,712,3,0,2,0
don_baughman_000_1_1.pst.131.xls,Sheet1:C20,243,37,0,21,0
dutch_quigley_000_1_1.pst.201.xls,Position:Z2,839,49,0,26,0
jane_tholt_000_1_1.pst.191.xls,Summary:B185,201,57,1,57,1
john_griffith_000_1_1.pst.187.xls,Transco Z3:F3,1884,46,1,44,1
vkaminski_003_1_1_1.pst.21.xls,VAR:A4601,155,23,0,6,0
daren_farmer_000_1_1.pst.103.xls,Jan 01 trial:AW14,925,62,1,61,1
stacey_white_000_1_1.pst.249.xls,OP.Power Desk Daily Price:B7,220,3,0,3,0
larry_may_000_1_1.pst.312.xls,DATA:B3,199,1,0,1,0
vkaminski_000_1_1_1.pst.258.xls,R11_logs:BM389,888,16,0,16,0
louise_kitchen_000_1_1_1_1.pst.238.xls,Cost Cancel Details:C58,1286,565,8,565,8
vkaminski_002_1_1_1.pst.275.xls,Calculations:AR2,1493,116,3,87,3
vkaminski_000_1_1_1.pst.212.xls,w5000:B361,197,65,0,56,0
vkaminski_000_1_1_1.pst.255.xls,factors2:I2545,481,8,0,1,0
benjamin_rogers_001_1_1.pst.134.xls,DPL Prices for Summer:U165,121,4,0,4,0
john_griffith_000_1_1.pst.516.xls,Sheet1:B2473,168,5,0,5,0
robin_rodrigue_000_1_1.pst.151.xls,Sheet14:R3752,560,3,0,2,0
benjamin_rogers_000_1_1.pst.39.xls,Sheet1:Z1,16836,367,3,367,3
holden_salisbury_000_1_1.pst.33.xls,UAMPS:M5741,1007,4,0,4,0
benjamin_rogers_000_1_1.pst.171.xls,BaseLoad:B1,676,3,0,2,0
joe_parks_000_1_1.pst.227.xls,Jan 01 trial:AW14,1939,62,1,61,1
don_baughman_000_1_1.pst.181.xls,Sheet1:C20,303,37,1,21,1
darron_c_giron_002_1_1_1.pst.167.xls,Cash Flow:F5,113,725,5,725,6
stacey_white_000_1_1.pst.139.xls,Var. Rpt EPMI:H51,100,12,0,11,0
jonathan_mckay_000_1_1.pst.13.xls,TETCO_TRANSCO:Y86,671,270,2,270,2
john_griffith_000_1_1.pst.184.xls,Transco Z3:F3,1915,46,0,44,0
scott_neal_000_1_1.pst.192.xls,Weather:L12418,284,30,0,27,0
don_baughman_000_1_1.pst.129.xls,Sheet1:C20,270,37,1,21,1
robin_rodrigue_000_1_1.pst.166.xls,Detail:J4400,149,1,0,1,0
don_baughman_000_1_1.pst.149.xls,Sheet1:C20,314,37,0,21,0
andy_zipper_000_1_1.pst.75.xls,DD-ENA:F500,121,4,0,4,0
vkaminski_000_1_1_1.pst.27.xls,Distributions:D5,439,12,0,10,0
andy_zipper_000_1_1.pst.59.xls,DD-ENA:F500,114,4,0,4,0
andy_zipper_000_1_1.pst.120.xls,TRANSACTIONSUMMARYREPORT -1:N4780,995,4,0,4,0
benjamin_rogers_000_1_1.pst.139.xls,Debt:B58,231,620,8,616,9
don_baughman_000_1_1.pst.196.xls,8-1:C20,593,37,1,21,1
andy_zipper_000_1_1.pst.16.xls,TRANSACTIONSUMMARYREPORT -1:N4780,992,4,0,4,0
michelle_lokay_000_1_2_1.pst.368.xls,PNM 500617:H12,99,35,0,32,0
vkaminski_000_1_1_1.pst.278.xls,READDATA:AD6,140,1,0,1,0
john_arnold_000_1_2.pst.108.xls,F Trades:I22,846,4,0,4,0
benjamin_rogers_000_1_1.pst.143.xls,Depreciation:Z46,230,345,3,345,4
rick_buy_000_1_1_1_1.pst.186.xls,DefaultProbs:H96,2034,26,0,4,0
daren_farmer_000_1_1.pst.387.xls,Jan 01 trial:AW14,1091,62,1,61,1
mike_carson_000_1_1.pst.42.xls,Results:K5551,69,2,0,1,0
jeff_dasovich_000_1_1_1.pst.44.xls,SUMMARY:D2,61,3,0,3,0
jane_tholt_000_1_1.pst.16.xls,Assign To West Contracts:CI10,268,94,1,88,1
joe_quenet_000_1_1.pst.18.xls,Results:K5551,72,2,0,1,0
chris_germany_000_1_2.pst.1063.xls,Sheet2:K231,1506,127,1,126,1
vladi_pimenov_000_1_1.pst.61.xls,Raw Data:CU4,1118,9,0,4,0
john_forney_000_1_1.pst.59.xls,ERCOT MCP BY INTERVAL:L14,226,14,0,7,0
vkaminski_001_1_2_1.pst.160.xls,Escalation:A20,477,14,0,14,0
paul_y'barbo_000_1_1.pst.64.xls,76%:D2,455,1774,11,1774,12
stacey_white_000_1_1.pst.305.xls,BRA Power:A6,2530,28,0,27,0
don_baughman_000_1_1.pst.141.xls,Sheet1:C20,290,37,0,21,0
sally_beck_000_1_1_1_1.pst.577.xls,C4-SWAPS:C2679,1646,22,0,19,0
john_griffith_000_1_1.pst.846.xls,Swaps:C1086,1114,132,1,110,2
john_lavorato_001_1_1_1.pst.82.xls,Cost Cancel Details:C18,1054,565,5,565,5
vkaminski_000_1_1_1.pst.127.xls,NG:A255,479,16,0,14,0
mary_fischer_000_1_1.pst.116.xls,Feb 2002:A9,402,44,1,36,1
darron_c_giron_000_1_1_1.pst.276.xls,PRD Location_Def:K3439,810,2,0,2,0
andy_zipper_000_1_1.pst.87.xls,TRANSACTIONSUMMARYREPORT -1:N4780,1011,4,0,4,0
mike_grigsby_000_1_1_1.pst.146.xls,Months:F4,118,4,0,4,0
craig_dean_000_1_1.pst.124.xls,Interval Data:A9177,190,3,0,1,0
mary_hain_000_1_1.pst.160.xls,CALC:I17,262,22,1,21,1
don_baughman_000_1_1.pst.134.xls,Sheet1:C20,290,37,0,21,0
tracy_geaccone_000_1_1.pst.238.xls,CASHFLOW:D318,365,289,4,289,4
mike_grigsby_000_1_1_1.pst.189.xls,Months:F4,232,4,0,4,0
daren_farmer_000_1_1.pst.100.xls,Jan 01 trial:AW14,696,62,1,61,1
don_baughman_000_1_1.pst.177.xls,Sheet1:C20,331,37,0,21,0
joe_parks_000_1_1.pst.5.xls,GasDaily:C34,137,78,1,72,1
brad_mckay_000_1_1.pst.0.xls,Weather:L12418,218,30,1,27,1
vladi_pimenov_000_1_1.pst.6.xls,ANRHistorical:A1,182,81,1,81,1
stacey_white_000_1_1.pst.252.xls,BRA Power:A6,2596,28,0,27,0
chris_germany_000_1_2.pst.166.xls,gatherco:J3,217,105,1,105,1
lindy_donoho_000_1_1_1.pst.17.xls,WOT by Month thru 2010:H32,372,225,2,216,2
jim_schwieger_000_1_1.pst.111.xls,Module2:BI1214,3974,5,0,5,0
andy_zipper_000_1_1.pst.23.xls,Deal Detail:A9,147,1,0,1,0
mark_taylor_001_1_1.pst.120.xls,NY:J88,299,170,2,170,2
jay_reitmeyer_000_1_1.pst.201.xls,Sheet1:A25,257,88,1,1,1
jonathan_mckay_000_1_1.pst.28.xls,TETCO_TRANSCO:F38,630,297,2,297,3
mary_fischer_000_1_1.pst.101.xls,Feb 2002:A9,312,44,1,36,1
andy_zipper_000_1_1.pst.66.xls,DD-ENA:F500,115,4,0,4,0
gstorey_000_1_1.pst.15.xls,ANR Willow:A138,75,1,0,1,0
louise_kitchen_000_1_1_1_1.pst.237.xls,Cost Cancel Details:C58,1162,565,6,565,7
gstorey_000_1_1.pst.108.xls,Curves:X13,1175,49,0,46,0
chris_germany_000_1_1_1.pst.96.xls,Total Reqs:J69,306,247,3,247,3
tracy_geaccone_000_1_1.pst.266.xls,CASHFLOW:H315,360,289,4,289,4
andy_zipper_000_1_1.pst.72.xls,DD-ENA:F500,113,4,0,4,0
vkaminski_000_1_1_1.pst.182.xls,DATABASE:F5076,68,2,0,1,0
robin_rodrigue_000_1_1.pst.266.xls,Sheet8:S2791,495,3,0,2,0
robin_rodrigue_000_1_1.pst.13.xls,Detail:J4400,141,1,0,1,0
benjamin_rogers_001_1_1.pst.52.xls,Wheatland:Z66,277,44,0,44,0
errol_mclaughlin_jr_000_1_1.pst.137.xls,EO9904.1 floor:F3,2845,47,0,46,0
tori_kuykendall_000_1_1_1.pst.0.xls,Sheet1:C1,123,19,1,19,1
phillip_allen_000_1_1.pst.253.xls,Power Curve:J5,2323,126,2,58,2
jonathan_mckay_000_1_1.pst.12.xls,TETCO_TRANSCO:Y86,629,270,2,270,2
john_forney_000_1_1.pst.58.xls,ERCOT MCP BY INTERVAL:L14,228,14,0,7,0
lindy_donoho_000_1_1_1.pst.15.xls,WOT by Month thru 2010:H32,401,225,2,216,2
john_griffith_000_1_1.pst.185.xls,MAIN:S22,2720,441,5,441,5
louise_kitchen_000_1_1_1_1.pst.242.xls,Cost Cancel Details:C58,1243,565,6,565,7
jeff_dasovich_000_1_1_1.pst.138.xls,SCE Assessment:C44,517,2042,23,2030,24
tori_kuykendall_000_1_1_1.pst.15.xls,Sheet1:C1,127,19,1,19,1
andy_zipper_000_1_1.pst.74.xls,DD-ENA:F500,119,4,0,4,0
vkaminski_000_1_1_1.pst.256.xls,factors_mod:H1042,245,8,0,2,0
kevin_ruscitti_000_1_1.pst.49.xls,Swap:A8,131,29,0,29,1
louise_kitchen_001_1_1_1.pst.374.xls,West Power Origination:M21,180,21,0,21,0
phillip_m_love_001_1_1.pst.209.xls,LongTerm3:D22,464,89,1,88,1
mike_grigsby_000_1_1_1.pst.247.xls,Months:F4,117,4,0,4,0
phillip_allen_000_1_1.pst.132.xls,UCost Final:Q8,241,1541,18,1539,19
john_griffith_000_1_1.pst.322.xls,Gas Swap Model:F3,487,45,0,44,0
daren_farmer_000_1_1.pst.388.xls,Jan 01 trial:AW14,1520,62,1,61,1
tori_kuykendall_000_1_1_1.pst.106.xls,Sheet1:C1,124,19,0,19,0
don_baughman_000_1_1.pst.182.xls,Sheet1:C20,290,37,0,21,0
richard_shapiro_000_1_1.pst.140.xls,Gas Swap Model:B10,451,69,0,69,0
david_delainey_000_1_1_1.pst.4.xls,Income:E7,468,1127,11,1127,11
lisa_gang_000_1_1.pst.136.xls,Dec LOAD FORECAST:F500,147,126,2,114,2
don_baughman_000_1_1.pst.148.xls,Sheet1:C20,293,37,0,21,0
joe_parks_000_1_1.pst.119.xls,E TX Matrix:A182,467,178,1,89,1
sally_beck_002_1_1_1.pst.3.xls,Calculation:X20,2167,2,0,1,0
bill_williams_iii_000_1_1.pst.56.xls,Sheet1:C58,329,37,0,21,0
vladi_pimenov_000_1_1.pst.57.xls,Raw Data:CU4,1023,9,0,4,0
andy_zipper_000_1_1.pst.80.xls,DD-ENA:F500,102,4,0,4,0
john_griffith_000_1_1.pst.200.xls,NP1265.2:F3,1431,45,0,44,0
james_steffes_000_1_1.pst.221.xls,ANZA LOAD_LOSSES:E5685,545,6,0,6,0
chris_dorland_000_1_1_1.pst.59.xls,Jan01:C62,1177,47,1,24,1
monika_causholli_000_1_1.pst.60.xls,Sheet1:AD6,237,2,0,2,0
andy_zipper_000_1_1.pst.18.xls,Deal Detail:A9,119,1,0,1,0
jeff_dasovich_000_1_1_1.pst.117.xls,PeakMonthlyAvg:B14,113,56,0,56,0
don_baughman_000_1_1.pst.133.xls,Sheet1:C20,240,37,1,21,1
vkaminski_001_1_2_1.pst.39.xls,Equity:K12,80,22,0,22,0
mike_grigsby_000_1_1_1.pst.147.xls,Months:F4,118,4,0,4,0
joe_parks_000_1_1.pst.6.xls,GasDaily:C34,161,78,0,72,0
daren_farmer_000_1_1.pst.101.xls,Jan 01 trial:AW14,800,62,1,61,1
matthew_lenhart_000_1_1.pst.19.xls,Power Curve:J5,2271,133,1,66,1
don_baughman_000_1_1.pst.176.xls,Sheet1:C20,316,37,0,21,0
jim_schwieger_000_1_1.pst.71.xls,NYMEX-PR:A1536,93,5,0,5,0
vkaminski_000_1_1_1.pst.313.xls,READDATA:AD6,204,1,0,1,0
vkaminski_001_1_2_1.pst.161.xls,Escalation:A20,1463,19,1,19,1
kevin_ruscitti_000_1_1.pst.100.xls,Mar Actuals:BT499,964,1,0,1,0
phillip_m_love_000_1_1.pst.681.xls,m1:C12,1868,838,7,838,8
benjamin_rogers_000_1_1.pst.18.xls,STRIPS:W25,2320,85,1,85,1
louise_kitchen_000_1_1_1_1.pst.257.xls,Cost Cancel Details:C58,1078,565,6,565,6
mike_grigsby_000_1_1_1.pst.260.xls,Months:F4,118,4,0,4,0
jonathan_mckay_000_1_1.pst.27.xls,TETCO_TRANSCO:F38,695,297,2,297,2
jim_schwieger_000_1_1.pst.112.xls,Module2:BQ1974,2238,3,0,3,0
chris_germany_000_1_2.pst.1057.xls,Sheet2:K602,1350,127,2,126,2
andy_zipper_000_1_1.pst.52.xls,DD-EPM:U429,87,4,0,2,0
rick_buy_000_1_1_1_1.pst.170.xls,Cost Cancel Details:C18,1078,565,6,565,6
kevin_presto_000_1_1.pst.16.xls,MAIN:U19,2708,220,2,220,2
vkaminski_000_1_1_1.pst.177.xls,ALUMINUM_H:B3992,408,7,0,5,0
tracy_geaccone_000_1_1.pst.237.xls,Trackers:D61,526,958,11,947,12
chris_germany_000_1_2.pst.1136.xls,03-31-00Apr:BT499,2057,1,0,1,0
jonathan_mckay_000_1_1.pst.122.xls,Rate 11 Balancing:B42,2414,1248,11,1248,12
darrell_schoolcraft_000_1_1_1.pst.428.xls,USGT 500616:G12,155,41,1,41,1
stacey_white_000_1_1.pst.296.xls,BRA Power:A6,2598,28,0,27,0
vkaminski_000_1_1_1.pst.307.xls,Expiration Dates:F9,273,5,0,3,0
stacey_white_000_1_1.pst.1.xls,BRA Power:A6,2299,28,1,27,1
jim_schwieger_000_1_1.pst.106.xls,NYMEX-PR:A1536,92,5,0,5,0
benjamin_rogers_000_1_1.pst.116.xls,Stratus Report:A15,382,129,1,129,1
don_baughman_000_1_1.pst.127.xls,Sheet1:C47,240,37,1,21,1
kevin_ruscitti_000_1_1.pst.4.xls,Swap:A8,131,29,0,29,0
jane_tholt_000_1_1.pst.198.xls,Summary:B185,229,57,1,57,1
andy_zipper_000_1_1.pst.67.xls,DD-ENA:F500,114,4,0,4,0
joe_parks_000_1_1.pst.211.xls,Jan 01 trial:AW14,1727,62,1,61,1
